match_id,point_duration_time_x,SET_GAME_POINT,rally_length,PLAYER_WIN_NAME,server_name
United_Cup_2023_RR_Swiatek_Bencic,15.531754059906008,1_4_1,13,SWIATEK,BENCIC
United_Cup_2024_1st_Swiatek_Sorribes-Tormo,25.699,1_8_2,19,SWIATEK,SORRIBES TORMO
Rome_2024_R16_Swiatek_Kerber,26.079,1_11_1,17,SWIATEK,SWIATEK
Wimbledon_2023_QF_Swiatek_Svitolina,15.199,3_2_5,12,SVITOLINA,SVITOLINA
US_Open_2024_R64_Swiatek_Shibahara,17.95,1_1_5,11,SWIATEK,SWIATEK
Wimbledon_2023_R64_Swiatek_Sorribes-Tormo,26.833,2_3_4,18,SWIATEK,SWIATEK
US_Open_2023_R32_Swiatek_Juvan,11.642,2_6_2,8,SWIATEK,JUVAN
Montreal_2023_R16_Swiatek_Muchova,17.986,2_3_1,10,SWIATEK,MUCHOVA
Montreal_2023_QF_Swiatek_Collins,14.795,2_7_2,10,COLLINS,COLLINS
Indian_Wells_2024_R32_Swiatek_Noskova,13.29,1_2_8,9,NOSKOVA,NOSKOVA
US_Open_2024_1st_Swiatek_Rakhimova,19.823,1_9_2,12,RAKHIMOVA,RAKHIMOVA
Madrid_2024_R64_Swiatek_Wang,16.844,2_3_3,11,SWIATEK,SWIATEK
US_Open_2023_R64_Swiatek_Saville,24.124,2_5_4,15,SWIATEK,SAVILLE
United_Cup_2023_RR_Swiatek_Putintseva,13.537996016334532,2_7_8,9,PUTINTSEVA,PUTINTSEVA
Indian_Wells_2023_QF_Swiatek_Cirstea,15.679214001785278,2_6_5,11,CIRSTEA,CIRSTEA
United_Cup_2023_SF_Swiatek_Pegula,13.66135694429016,1_7_1,11,SWIATEK,SWIATEK
RG_2024_F_Swiatek_Paolini,17.073,1_1_5,11,PAOLINI,SWIATEK
RG_2024_1st_Swiatek_Jeanjean,17.013,1_5_1,10,JEANJEAN,JEANJEAN
AO_2024_R64_Swiatek_Collins,18.644,2_3_5,14,SWIATEK,COLLINS
Miami_2024_R32_Swiatek_Noskova,16.437,2_5_4,10,NOSKOVA,NOSKOVA
Indian_Wells_2024_QF_Swiatek_Wozniacki,20.397,1_1_5,12,SWIATEK,WOZNIACKI
Indian_Wells_2024_R64_Swiatek_Collins,13.319,1_4_6,9,SWIATEK,COLLINS
Cincinnati_2023_SF_Swiatek_Gauff,19.89,2_7_4,14,SWIATEK,GAUFF
Dubai_2024_QF_Swiatek_Zheng,16.725,1_6_1,12,ZHENG,ZHENG
Doha_2024_F_Swiatek_Rybakina,19.1,2_7_1,14,SWIATEK,RYBAKINA
Madrid_2024_QF_Swiatek_Haddad-Maia,23.749,3_2_2,17,SWIATEK,HADDAD MAIA
Miami_2024_R16_Swiatek_Alexandrova,12.157,2_6_3,9,SWIATEK,ALEXANDROVA
Madrid_2024_SF_Swiatek_Keys,17.367,2_2_3,12,SWIATEK,SWIATEK
Dubai_2024_SF_Swiatek_Kalinskaya,19.734,1_9_4,13,SWIATEK,SWIATEK
Cincinnati_2024_R32_Swiatek_Gracheva,20.779,2_11_6,14,SWIATEK,SWIATEK
Indian_Wells_2023_SF_Swiatek_Rybakina,15.031176042938233,2_2_4,9,RYBAKINA,SWIATEK
RG_2024_R64_Swiatek_Osaka,25.218,2_1_1,18,SWIATEK,SWIATEK
RG_2024_R16_Swiatek_Potapova,16.319,1_3_3,10,SWIATEK,SWIATEK
Wimbledon_2023_R16_Swiatek_Bencic,19.205,1_4_8,16,BENCIC,BENCIC
Cincinnati_2024_QF_Swiatek_Andreeva,15.839,3_2_4,12,SWIATEK,SWIATEK
Rome_2023_QF_Swiatek_Rybakina,20.914,2_7_1,13,RYBAKINA,RYBAKINA
AO_2024_1st_Swiatek_Kenin,15.795,1_13_7,11,SWIATEK,KENIN
Doha_2024_R32_Swiatek_Cirstea,13.584,2_6_5,9,SWIATEK,SWIATEK
Wimbledon_2023_1st_Swiatek_Zhu,16.066,1_4_5,12,ZHU,ZHU
AO_2023_2nd_Swiatek_Osorio,18.934662984390258,2_1_10,11,SWIATEK,SWIATEK
United_Cup_2024_R16_Swiatek_Garcia,11.606,3_1_2,9,SWIATEK,GARCIA
Miami_2024_R16_Swiatek_Alexandrova,11.538,1_2_9,8,ALEXANDROVA,ALEXANDROVA
Rome_2024_R64_Swiatek_Pera,13.522,2_1_1,10,SWIATEK,SWIATEK
United_Cup_2023_SF_Swiatek_Pegula,13.37219611916504,1_4_6,10,SWIATEK,PEGULA
Indian_Wells_2023_QF_Swiatek_Cirstea,15.450743025993347,2_3_1,9,CIRSTEA,SWIATEK
Rome_2023_QF_Swiatek_Rybakina,20.426,2_9_2,11,SWIATEK,RYBAKINA
Indian-Wells_2023_R16_Swiatek_Raducanu,18.991984947273256,1_3_5,13,SWIATEK,SWIATEK
Cincinnati_2023_SF_Swiatek_Gauff,19.717,2_3_6,13,SWIATEK,GAUFF
AO_2024_R32_Swiatek_Noskova,16.11,2_2_2,13,NOSKOVA,SWIATEK
Indian_Wells_2024_R64_Swiatek_Collins,13.208,1_9_2,9,SWIATEK,SWIATEK
Indian_Wells_2023_SF_Swiatek_Rybakina,14.855652070266723,1_4_2,9,SWIATEK,SWIATEK
US_Open_2023_R16_Swiatek_Ostapenko,15.954,2_8_5,8,SWIATEK,SWIATEK
United_Cup_2023_QF_Swiatek_Trevisan,16.23168111237488,1_1_3,12,SWIATEK,TREVISAN
United_Cup_2024_QF_Swiatek_Kerber,12.829,1_2_5,9,KERBER,KERBER
Indian_Wells_2024_R32_Swiatek_Noskova,13.073,2_4_6,8,SWIATEK,NOSKOVA
Cincinnati_2024_R16_Swiatek_Kostyuk,13.465,1_8_3,9,KOSTYUK,KOSTYUK
US_Open_2023_R64_Swiatek_Saville,19.301,1_5_3,11,SWIATEK,SWIATEK
Indian_Wells_2024_R16_Swiatek_Putintseva,19.209,1_1_3,13,SWIATEK,SWIATEK
AO_2024_R64_Swiatek_Collins,18.298,3_10_1,12,SWIATEK,COLLINS
Miami_2024_R64_Swiatek_Giorgi,12.24,2_4_2,9,GIORGI,GIORGI
Doha_2023_2nd_Swiatek_Collins,15.543740994758606,2_3_10,11,COLLINS,SWIATEK
Indian_Wells_2024_SF_Swiatek_Kostyuk,14.01,2_3_9,10,SWIATEK,KOSTYUK
Indian_Wells_2024_F_Swiatek_Sakkari,16.187,1_4_2,10,SWIATEK,SAKKARI
Cincinnati_2024_R32_Swiatek_Gracheva,19.245,3_7_4,13,GRACHEVA,GRACHEVA
Cincinnati_2024_QF_Swiatek_Andreeva,15.532,1_8_3,10,SWIATEK,ANDREEVA
United_Cup_2024_1st_Swiatek_Sorribes-Tormo,23.953,1_7_5,15,SWIATEK,SWIATEK
US_Open_2024_R32_Swiatek_Pavlyuchenkova,13.651,1_9_6,11,PAVLYUCHENKOVA,PAVLYUCHENKOVA
Miami_2024_R32_Swiatek_Noskova,16.177,1_5_1,12,SWIATEK,SWIATEK
US_Open_2023_R32_Swiatek_Juvan,11.355,2_6_3,8,SWIATEK,JUVAN
Rome_2024_QF_Swiatek_Keys,15.96,2_4_1,12,KEYS,KEYS
US_Open_2023_1st_Swiatek_Peterson,17.4,2_3_6,11,PETERSON,SWIATEK
RG_2024_F_Swiatek_Paolini,16.903,2_7_4,11,PAOLINI,SWIATEK
Madrid_2024_R32_Swiatek_Cirstea,18.788,2_4_3,14,SWIATEK,CIRSTEA
RG_2024_1st_Swiatek_Jeanjean,16.174,2_2_6,11,SWIATEK,JEANJEAN
Rome_2024_R16_Swiatek_Kerber,25.867,2_6_8,18,SWIATEK,KERBER
US_Open_2024_R64_Swiatek_Shibahara,16.72,2_2_3,11,SWIATEK,SHIBAHARA
AO_2023_4th_Swiatek_Rybakina,11.660027034616087,2_9_7,8,RYBAKINA,SWIATEK
United_Cup_2023_RR_Swiatek_Bencic,15.389398023521425,1_7_1,12,BENCIC,SWIATEK
Doha_2024_R32_Swiatek_Cirstea,13.38,1_2_10,10,CIRSTEA,CIRSTEA
RG_2024_R32_Swiatek_Bouzkova,23.806,1_1_5,16,SWIATEK,BOUZKOVA
Madrid_2024_F_Swiatek_Sabalenka,16.569,2_3_8,11,SWIATEK,SABALENKA
Wimbledon_2023_1st_Swiatek_Zhu,15.655,1_3_1,11,SWIATEK,SWIATEK
United_Cup_2023_RR_Swiatek_Putintseva,12.995695072633362,2_7_1,8,PUTINTSEVA,PUTINTSEVA
Montreal_2023_R16_Swiatek_Muchova,17.391,2_2_1,12,SWIATEK,SWIATEK
Rome_2024_F_Swiatek_Sabalenka,15.805,2_9_7,9,SWIATEK,SABALENKA
RG_2024_SF_Swiatek_Gauff,15.075,1_4_8,12,GAUFF,SWIATEK
Madrid_2024_R16_Swiatek_Sorribes-Tormo,25.814,1_6_5,14,SWIATEK,SORRIBES TORMO
Dubai_2024_R32_Swiatek_Stephens,21.655,1_4_9,13,SWIATEK,STEPHENS
Dubai_2024_R16_Swiatek_Svitolina,19.262,2_6_2,14,SVITOLINA,SWIATEK
RG_2024_QF_Swiatek_Vondrousova,19.469,2_3_4,13,SWIATEK,SWIATEK
Madrid_2024_SF_Swiatek_Keys,16.999,2_3_5,10,SWIATEK,KEYS
RG_2024_R16_Swiatek_Potapova,15.197,1_2_4,10,SWIATEK,POTAPOVA
Doha_2023_F_Swiatek_Pegula,19.53533606152496,2_3_3,14,PEGULA,PEGULA
Wimbledon_2023_R16_Swiatek_Bencic,19.147,1_1_5,14,SWIATEK,SWIATEK
Madrid_2024_QF_Swiatek_Haddad-Maia,23.739,3_8_5,16,SWIATEK,HADDAD MAIA
RG_2024_R64_Swiatek_Osaka,24.917,1_1_8,16,SWIATEK,OSAKA
United_Cup_2024_1st_Swiatek_Haddad-Maia,19.046317,2_6_6,14,HADDAD MAIA,SWIATEK
Rome_2024_R32_Swiatek_Putintseva,20.098,2_2_5,13,PUTINTSEVA,SWIATEK
US_Open_2024_1st_Swiatek_Rakhimova,18.551,2_6_7,12,SWIATEK,SWIATEK
Wimbledon_2023_QF_Swiatek_Svitolina,15.032,1_3_3,11,SWIATEK,SVITOLINA
Wimbledon_2023_R32_Swiatek_Martic,15.64,1_4_1,11,MARTIC,SWIATEK
United_Cup_2024_R32_Swiatek_Zheng,17.265,1_7_2,10,SWIATEK,SWIATEK
AO_2023_1st_Swiatek_Niemeier,16.586016030435182,2_9_7,12,SWIATEK,SWIATEK
Montreal_2023_QF_Swiatek_Collins,14.521,2_1_7,11,SWIATEK,COLLINS
Wimbledon_2023_R64_Swiatek_Sorribes-Tormo,26.529,2_1_4,18,SORRIBES TORMO,SWIATEK
Doha_2024_F_Swiatek_Rybakina,18.886,1_7_10,15,RYBAKINA,SWIATEK
RG_2024_SF_Swiatek_Gauff,14.838,2_2_3,10,SWIATEK,SWIATEK
US_Open_2024_1st_Swiatek_Rakhimova,18.433,1_1_1,13,SWIATEK,RAKHIMOVA
Indian_Wells_2024_R32_Swiatek_Noskova,12.351,2_4_3,7,SWIATEK,NOSKOVA
Cincinnati_2024_R32_Swiatek_Gracheva,19.132,2_13_4,13,SWIATEK,SWIATEK
Doha_2024_R32_Swiatek_Cirstea,12.969,2_5_3,10,SWIATEK,CIRSTEA
Madrid_2024_SF_Swiatek_Keys,16.868,1_5_7,12,SWIATEK,SWIATEK
RG_2024_QF_Swiatek_Vondrousova,18.89,1_4_11,13,VONDROUSOVA,VONDROUSOVA
AO_2024_R64_Swiatek_Collins,16.248,2_2_4,11,COLLINS,SWIATEK
Indian_Wells_2023_QF_Swiatek_Cirstea,15.370020014175417,2_9_6,10,SWIATEK,SWIATEK
RG_2024_F_Swiatek_Paolini,16.185,2_3_1,12,SWIATEK,SWIATEK
Wimbledon_2023_1st_Swiatek_Zhu,15.3,2_4_4,9,SWIATEK,SWIATEK
US_Open_2023_1st_Swiatek_Peterson,16.307,1_1_3,10,SWIATEK,SWIATEK
Dubai_2024_QF_Swiatek_Zheng,14.769,2_6_2,10,SWIATEK,SWIATEK
Rome_2023_QF_Swiatek_Rybakina,18.193,2_11_1,12,RYBAKINA,RYBAKINA
Indian_Wells_2024_QF_Swiatek_Wozniacki,18.235,1_7_2,10,SWIATEK,WOZNIACKI
United_Cup_2023_RR_Swiatek_Putintseva,12.337875000999452,1_5_3,9,SWIATEK,SWIATEK
Wimbledon_2023_R64_Swiatek_Sorribes-Tormo,26.462,1_7_4,19,SWIATEK,SWIATEK
Doha_2024_F_Swiatek_Rybakina,18.864,2_3_7,15,SWIATEK,RYBAKINA
Cincinnati_2023_SF_Swiatek_Gauff,18.453,1_7_4,12,SWIATEK,SWIATEK
RG_2024_1st_Swiatek_Jeanjean,15.072,2_2_2,8,JEANJEAN,JEANJEAN
Miami_2024_R16_Swiatek_Alexandrova,11.278,2_7_1,6,SWIATEK,SWIATEK
AO_2024_1st_Swiatek_Kenin,13.558,2_2_5,9,KENIN,SWIATEK
Indian_Wells_2024_R64_Swiatek_Collins,11.958,1_4_7,8,COLLINS,COLLINS
Madrid_2024_R64_Swiatek_Wang,14.906,2_3_1,10,SWIATEK,SWIATEK
Cincinnati_2024_QF_Swiatek_Andreeva,15.094,1_1_3,10,SWIATEK,SWIATEK
RG_2024_R32_Swiatek_Bouzkova,18.527,2_8_6,13,BOUZKOVA,SWIATEK
Indian_Wells_2024_SF_Swiatek_Kostyuk,13.439,2_6_1,10,SWIATEK,SWIATEK
Madrid_2024_QF_Swiatek_Haddad-Maia,23.264,3_7_1,16,HADDAD MAIA,SWIATEK
Wimbledon_2023_R32_Swiatek_Martic,14.634,2_12_4,11,MARTIC,SWIATEK
Miami_2024_R32_Swiatek_Noskova,15.907,1_13_6,11,SWIATEK,NOSKOVA
US_Open_2023_R16_Swiatek_Ostapenko,13.198,2_6_3,9,SWIATEK,SWIATEK
Indian_Wells_2023_SF_Swiatek_Rybakina,14.040623069459532,1_6_3,10,SWIATEK,SWIATEK
US_Open_2024_R64_Swiatek_Shibahara,15.585,1_1_3,8,SHIBAHARA,SWIATEK
Dubai_2024_R16_Swiatek_Svitolina,18.079,2_7_5,13,SVITOLINA,SVITOLINA
Doha_2023_2nd_Swiatek_Collins,12.537096033859251,1_5_3,7,COLLINS,SWIATEK
United_Cup_2024_1st_Swiatek_Sorribes-Tormo,21.395,2_2_2,15,SWIATEK,SORRIBES TORMO
United_Cup_2024_R32_Swiatek_Zheng,17.219,1_7_9,13,ZHENG,SWIATEK
United_Cup_2023_SF_Swiatek_Pegula,12.873283088929748,1_2_5,11,SWIATEK,PEGULA
Rome_2024_QF_Swiatek_Keys,14.421,1_6_1,9,KEYS,SWIATEK
Rome_2024_R16_Swiatek_Kerber,24.771,1_1_3,17,SWIATEK,SWIATEK
Montreal_2023_QF_Swiatek_Collins,13.817,2_4_2,10,COLLINS,SWIATEK
United_Cup_2023_QF_Swiatek_Trevisan,15.772752012597657,2_4_2,11,TREVISAN,SWIATEK
Rome_2024_R32_Swiatek_Putintseva,18.577,1_7_6,13,PUTINTSEVA,SWIATEK
Rome_2024_R64_Swiatek_Pera,13.378,2_4_14,10,PERA,PERA
United_Cup_2024_R16_Swiatek_Garcia,11.281,3_2_3,10,SWIATEK,SWIATEK
AO_2023_1st_Swiatek_Niemeier,16.203472960075377,1_4_3,12,SWIATEK,NIEMEIER
United_Cup_2024_1st_Swiatek_Haddad-Maia,17.604668,1_7_5,13,SWIATEK,HADDAD MAIA
Indian-Wells_2023_R16_Swiatek_Raducanu,18.402164012199403,2_6_1,13,SWIATEK,SWIATEK
Rome_2024_SF_Swiatek_Gauff,18.685,2_8_4,14,GAUFF,SWIATEK
US_Open_2024_R32_Swiatek_Pavlyuchenkova,12.135,1_9_5,9,PAVLYUCHENKOVA,PAVLYUCHENKOVA
AO_2023_2nd_Swiatek_Osorio,17.397580076034547,2_1_5,11,SWIATEK,SWIATEK
AO_2023_4th_Swiatek_Rybakina,11.467494040168765,2_1_3,9,SWIATEK,SWIATEK
Dubai_2024_R32_Swiatek_Stephens,20.886,2_6_12,16,STEPHENS,STEPHENS
AO_2024_R32_Swiatek_Noskova,15.997,2_7_8,9,NOSKOVA,NOSKOVA
Indian_Wells_2024_R16_Swiatek_Putintseva,18.33,1_6_4,13,SWIATEK,PUTINTSEVA
Wimbledon_2023_QF_Swiatek_Svitolina,14.466,1_12_3,10,SWIATEK,SWIATEK
Montreal_2023_R16_Swiatek_Muchova,16.145,2_2_3,9,MUCHOVA,SWIATEK
Madrid_2024_R16_Swiatek_Sorribes-Tormo,25.445,1_6_6,14,SWIATEK,SORRIBES TORMO
United_Cup_2023_RR_Swiatek_Bencic,15.379661966430664,2_3_4,13,SWIATEK,BENCIC
Cincinnati_2024_R16_Swiatek_Kostyuk,13.199,2_6_1,7,SWIATEK,KOSTYUK
Madrid_2024_R32_Swiatek_Cirstea,17.959,1_7_5,11,SWIATEK,CIRSTEA
Madrid_2024_F_Swiatek_Sabalenka,16.423,3_10_3,12,SWIATEK,SWIATEK
US_Open_2023_R32_Swiatek_Juvan,11.067,1_4_4,8,SWIATEK,JUVAN
Miami_2024_R64_Swiatek_Giorgi,11.938,2_6_2,9,SWIATEK,GIORGI
United_Cup_2024_QF_Swiatek_Kerber,12.377,2_3_3,8,SWIATEK,KERBER
Dubai_2024_SF_Swiatek_Kalinskaya,17.75,1_6_2,13,SWIATEK,KALINSKAYA
Indian_Wells_2024_F_Swiatek_Sakkari,15.319,1_5_5,9,SAKKARI,SWIATEK
Miami_2024_R64_Swiatek_Giorgi,11.822,1_1_7,9,GIORGI,GIORGI
AO_2023_1st_Swiatek_Niemeier,15.88351101423645,1_5_3,11,SWIATEK,SWIATEK
Wimbledon_2023_1st_Swiatek_Zhu,14.85,2_3_3,10,ZHU,ZHU
Indian_Wells_2023_QF_Swiatek_Cirstea,15.110991037689208,2_7_6,8,SWIATEK,SWIATEK
United_Cup_2023_RR_Swiatek_Putintseva,11.650847005233764,1_6_5,9,SWIATEK,PUTINTSEVA
Wimbledon_2023_R16_Swiatek_Bencic,17.026,1_8_5,9,BENCIC,BENCIC
Doha_2023_F_Swiatek_Pegula,17.28193692967224,1_9_4,12,SWIATEK,SWIATEK
Doha_2023_2nd_Swiatek_Collins,11.505061049331664,2_2_3,6,SWIATEK,COLLINS
Indian_Wells_2023_SF_Swiatek_Rybakina,13.05044700717926,1_2_1,8,SWIATEK,SWIATEK
Wimbledon_2023_R64_Swiatek_Sorribes-Tormo,25.993,1_6_1,19,SORRIBES TORMO,SORRIBES TORMO
Montreal_2023_R16_Swiatek_Muchova,15.943,1_1_1,10,SWIATEK,SWIATEK
Miami_2024_R32_Swiatek_Noskova,15.658,3_3_2,12,SWIATEK,NOSKOVA
US_Open_2023_R64_Swiatek_Saville,18.458,2_4_5,11,SWIATEK,SWIATEK
AO_2023_4th_Swiatek_Rybakina,11.293890993392944,2_1_5,7,SWIATEK,SWIATEK
AO_2023_2nd_Swiatek_Osorio,16.98071401508484,1_2_2,13,OSORIO,OSORIO
United_Cup_2023_RR_Swiatek_Bencic,15.117764981231687,1_7_3,11,BENCIC,SWIATEK
Wimbledon_2023_QF_Swiatek_Svitolina,14.363,1_4_6,11,SVITOLINA,SWIATEK
United_Cup_2023_QF_Swiatek_Trevisan,15.75816500363922,2_7_12,12,TREVISAN,TREVISAN
Rome_2024_R32_Swiatek_Putintseva,17.509,1_2_9,13,SWIATEK,PUTINTSEVA
United_Cup_2023_SF_Swiatek_Pegula,12.339500961036682,1_3_5,9,PEGULA,SWIATEK
United_Cup_2024_1st_Swiatek_Haddad-Maia,17.486666,1_6_1,13,SWIATEK,SWIATEK
Indian_Wells_2024_F_Swiatek_Sakkari,14.148,1_3_2,10,SWIATEK,SWIATEK
US_Open_2024_R64_Swiatek_Shibahara,15.439,2_2_8,11,SWIATEK,SHIBAHARA
Rome_2024_QF_Swiatek_Keys,13.848,1_1_4,9,SWIATEK,KEYS
Rome_2024_R64_Swiatek_Pera,12.678,2_8_6,9,SWIATEK,PERA
Indian-Wells_2023_R16_Swiatek_Raducanu,16.73026398825836,1_8_1,9,RADUCANU,RADUCANU
Madrid_2024_F_Swiatek_Sabalenka,16.383,3_13_13,10,SABALENKA,SABALENKA
Rome_2024_SF_Swiatek_Gauff,16.842,2_1_1,12,SWIATEK,GAUFF
Madrid_2024_R16_Swiatek_Sorribes-Tormo,24.701,2_5_4,16,SORRIBES TORMO,SORRIBES TORMO
Dubai_2024_R16_Swiatek_Svitolina,17.345,2_5_2,11,SWIATEK,SVITOLINA
Madrid_2024_R32_Swiatek_Cirstea,17.731,1_5_6,10,CIRSTEA,CIRSTEA
Madrid_2024_SF_Swiatek_Keys,16.747,2_3_3,10,KEYS,KEYS
Doha_2024_R32_Swiatek_Cirstea,12.941,1_7_2,10,SWIATEK,SWIATEK
United_Cup_2024_R16_Swiatek_Garcia,10.574,3_6_3,8,GARCIA,SWIATEK
Rome_2024_R16_Swiatek_Kerber,21.442,1_8_4,14,KERBER,KERBER
RG_2024_F_Swiatek_Paolini,15.966,1_6_1,11,SWIATEK,PAOLINI
Doha_2024_F_Swiatek_Rybakina,18.847,1_5_4,13,RYBAKINA,SWIATEK
Rome_2024_F_Swiatek_Sabalenka,14.956,2_2_3,10,SABALENKA,SWIATEK
RG_2024_QF_Swiatek_Vondrousova,16.864,2_8_4,13,SWIATEK,VONDROUSOVA
Miami_2024_R16_Swiatek_Alexandrova,10.433,1_1_2,7,ALEXANDROVA,SWIATEK
RG_2024_R16_Swiatek_Potapova,14.339,2_4_4,11,SWIATEK,POTAPOVA
Dubai_2024_SF_Swiatek_Kalinskaya,16.905,1_3_3,11,KALINSKAYA,SWIATEK
RG_2024_R64_Swiatek_Osaka,21.245,1_8_8,15,OSAKA,SWIATEK
RG_2024_1st_Swiatek_Jeanjean,15.037,1_2_5,10,SWIATEK,SWIATEK
Dubai_2024_QF_Swiatek_Zheng,14.574,1_3_8,12,SWIATEK,SWIATEK
RG_2024_R32_Swiatek_Bouzkova,18.153,2_3_1,12,SWIATEK,BOUZKOVA
RG_2024_SF_Swiatek_Gauff,14.313,2_7_4,10,SWIATEK,GAUFF
US_Open_2024_R32_Swiatek_Pavlyuchenkova,11.682,2_5_5,9,SWIATEK,PAVLYUCHENKOVA
United_Cup_2024_R32_Swiatek_Zheng,16.634,2_8_6,13,SWIATEK,ZHENG
AO_2024_R32_Swiatek_Noskova,15.916,1_9_5,8,SWIATEK,SWIATEK
Cincinnati_2024_R32_Swiatek_Gracheva,18.383,1_6_3,13,SWIATEK,GRACHEVA
Indian_Wells_2024_R64_Swiatek_Collins,11.653,1_4_2,6,COLLINS,COLLINS
US_Open_2023_R16_Swiatek_Ostapenko,12.405,1_4_4,8,OSTAPENKO,OSTAPENKO
Indian_Wells_2024_SF_Swiatek_Kostyuk,13.352,1_7_3,10,KOSTYUK,KOSTYUK
Cincinnati_2024_R16_Swiatek_Kostyuk,12.158,2_8_3,9,SWIATEK,KOSTYUK
US_Open_2023_1st_Swiatek_Peterson,15.37,2_4_2,10,SWIATEK,PETERSON
AO_2024_R64_Swiatek_Collins,15.103,3_4_5,11,COLLINS,COLLINS
AO_2024_1st_Swiatek_Kenin,13.15,2_1_1,10,KENIN,KENIN
Cincinnati_2023_SF_Swiatek_Gauff,17.409,1_12_2,13,SWIATEK,GAUFF
Indian_Wells_2024_R32_Swiatek_Noskova,12.031,1_2_1,7,SWIATEK,NOSKOVA
Rome_2023_QF_Swiatek_Rybakina,17.513,2_2_4,11,SWIATEK,SWIATEK
United_Cup_2024_QF_Swiatek_Kerber,12.064,2_2_2,10,SWIATEK,SWIATEK
Cincinnati_2024_QF_Swiatek_Andreeva,15.038,2_9_2,10,SWIATEK,SWIATEK
Indian_Wells_2024_QF_Swiatek_Wozniacki,15.815,1_9_8,10,WOZNIACKI,WOZNIACKI
Indian_Wells_2024_R16_Swiatek_Putintseva,17.762,1_5_2,12,SWIATEK,SWIATEK
United_Cup_2024_1st_Swiatek_Sorribes-Tormo,21.067,1_2_4,16,SORRIBES TORMO,SORRIBES TORMO
US_Open_2023_R32_Swiatek_Juvan,10.662,1_1_2,8,SWIATEK,SWIATEK
Rome_2023_QF_Swiatek_Rybakina,17.174,2_10_1,11,SWIATEK,SWIATEK
AO_2024_1st_Swiatek_Kenin,13.082,1_13_9,8,SWIATEK,SWIATEK
RG_2024_F_Swiatek_Paolini,15.198,1_2_4,12,SWIATEK,PAOLINI
United_Cup_2023_SF_Swiatek_Pegula,12.08398009332428,2_8_5,9,SWIATEK,PEGULA
Doha_2024_F_Swiatek_Rybakina,17.121,1_13_17,11,SWIATEK,SWIATEK
AO_2024_R64_Swiatek_Collins,14.643,3_10_7,11,COLLINS,COLLINS
Wimbledon_2023_1st_Swiatek_Zhu,14.077,2_9_2,9,SWIATEK,ZHU
Indian_Wells_2023_QF_Swiatek_Cirstea,14.613075982254028,1_5_6,9,SWIATEK,SWIATEK
RG_2024_R16_Swiatek_Potapova,14.334,2_2_6,10,SWIATEK,POTAPOVA
Dubai_2024_QF_Swiatek_Zheng,14.411,2_5_4,9,SWIATEK,ZHENG
Cincinnati_2023_SF_Swiatek_Gauff,17.337,1_7_2,11,GAUFF,SWIATEK
Cincinnati_2024_QF_Swiatek_Andreeva,14.437,2_8_1,10,ANDREEVA,ANDREEVA
Madrid_2024_QF_Swiatek_Haddad-Maia,22.099,1_6_2,15,SWIATEK,HADDAD MAIA
United_Cup_2024_1st_Swiatek_Sorribes-Tormo,20.483,1_8_5,14,SWIATEK,SORRIBES TORMO
United_Cup_2024_R16_Swiatek_Garcia,9.95,3_2_5,8,GARCIA,SWIATEK
US_Open_2024_R32_Swiatek_Pavlyuchenkova,11.503,1_2_3,7,PAVLYUCHENKOVA,SWIATEK
United_Cup_2024_1st_Swiatek_Haddad-Maia,17.118812,2_2_8,14,SWIATEK,SWIATEK
United_Cup_2024_R32_Swiatek_Zheng,16.578,1_6_2,10,SWIATEK,ZHENG
Doha_2023_F_Swiatek_Pegula,16.93381707057953,1_7_4,11,PEGULA,SWIATEK
Cincinnati_2024_R16_Swiatek_Kostyuk,12.108,1_7_1,9,SWIATEK,SWIATEK
US_Open_2024_R64_Swiatek_Shibahara,15.392,2_2_7,10,SHIBAHARA,SHIBAHARA
United_Cup_2023_QF_Swiatek_Trevisan,14.701423009140017,2_1_8,11,SWIATEK,TREVISAN
Wimbledon_2023_QF_Swiatek_Svitolina,14.343,3_3_7,11,SVITOLINA,SWIATEK
Cincinnati_2024_R32_Swiatek_Gracheva,17.837,2_4_3,13,SWIATEK,GRACHEVA
Madrid_2024_F_Swiatek_Sabalenka,16.118,2_9_3,11,SABALENKA,SABALENKA
Madrid_2024_R16_Swiatek_Sorribes-Tormo,22.385,1_7_4,14,SWIATEK,SWIATEK
Indian_Wells_2023_SF_Swiatek_Rybakina,12.835340924659729,1_4_1,9,SWIATEK,SWIATEK
Madrid_2024_R32_Swiatek_Cirstea,16.57,1_1_1,12,CIRSTEA,CIRSTEA
AO_2024_R32_Swiatek_Noskova,14.826,2_7_5,12,SWIATEK,NOSKOVA
US_Open_2024_1st_Swiatek_Rakhimova,17.41,1_1_5,13,SWIATEK,RAKHIMOVA
Doha_2023_2nd_Swiatek_Collins,10.755136061662292,1_2_5,7,SWIATEK,COLLINS
Doha_2024_R32_Swiatek_Cirstea,12.013,1_5_6,9,SWIATEK,SWIATEK
United_Cup_2024_QF_Swiatek_Kerber,11.538,1_6_7,9,KERBER,KERBER
United_Cup_2023_RR_Swiatek_Putintseva,11.609689017114258,2_7_5,8,PUTINTSEVA,PUTINTSEVA
Indian_Wells_2024_QF_Swiatek_Wozniacki,15.462,2_1_5,10,SWIATEK,WOZNIACKI
AO_2023_2nd_Swiatek_Osorio,16.170672043014527,1_7_6,9,OSORIO,SWIATEK
